"year","study_site","type","sp","bird_ID","tag","method","tag_mount","status","datetime_caught","nest","lat","lon","sex","sexing","total_head","culmen","wing","tarsus","mass","comments"
2010,"izem","breeding","DUNL","230143628","12a026","bas","leg_flag_vertical","1","2010-06-05 14:07:37","DUNL018",55.2451,-162.844,"m","morphometrics",61,36.7,121,27,55,"no picture of legs taken"
2011,"izem","breeding","DUNL","230143628","12a026","bas","leg_flag_vertical","0","2011-06-05 07:33:37","DUNL036",55.2446,-162.8447,"m","morphometrics",61.1,36.2,123,26.3,52,"geolocator removed"
2010,"izem","breeding","DUNL","230143630","13927","bas","leg_flag_vertical","1","2010-06-05 19:12:00","DUNL006",55.2579,-162.8134,"f","morphometrics",66.6,40.2,123,28.1,65,"no picture of legs taken"
2011,"izem","breeding","DUNL","230143630","13927","bas","leg_flag_vertical","0","2011-06-03 13:10:00","DUNL032",55.2574,-162.8138,"f","morphometrics",67,40.1,122,28,63,"geolocator removed"
2010,"izem","breeding","DUNL","230143633","13523","bas","leg_flag_vertical","1","2010-06-06 11:17:00","DUNL021",55.2614,-162.8524,"f","morphometrics",64,37.6,122,28.2,62,"no picture of legs taken"
2011,"izem","breeding","DUNL","230143633","13523","bas","leg_flag_vertical","0","2011-06-14 17:35:00","DUNL047",55.267,-162.8495,"f","morphometrics",63.5,37.6,121,28.5,59,"geolocator removed"
2010,"izem","breeding","DUNL","230143635","13520","bas","leg_flag_vertical","1","2010-06-06 16:53:00","DUNL023",55.2452,-162.8565,"m","morphometrics",61.5,36.5,116,26.6,53,"no picture of legs taken"
2011,"izem","breeding","DUNL","230143635","13520","bas","leg_flag_vertical","0","2012-05-31 12:00:00",NA,55.246,-162.856,"m","morphometrics",NA,NA,NA,NA,NA,NA
2010,"izem","breeding","DUNL","230143645","13657","bas","leg_flag_vertical","1","2010-05-31 17:16:00","DUNL005",55.2676,-162.8623,"f","morphometrics",65.1,38.7,122,27.5,60,"no picture of legs taken"
2011,"izem","breeding","DUNL","230143645","13657","bas","leg_flag_vertical","0","2011-06-07 21:15:00","DUNL014",55.2674,-162.8619,"f","morphometrics",65,38.8,121,27.4,65,"geolocator removed"
2010,"izem","breeding","DUNL","230143646","13526","bas","leg_flag_vertical","1","2010-06-01 11:26:00","DUNL002",55.2506,-162.8574,"m","morphometrics",58.4,33.8,120,26.9,54,"no picture of legs taken"
2011,"izem","breeding","DUNL","230143646","13526","bas","leg_flag_vertical","0","2011-05-27 15:10:00","DUNL005",55.2507,-162.8571,"m","morphometrics",58.4,34.2,119,26.6,53,"geolocator removed"
2011,"izem","breeding","DUNL","230143646","13526","bas","leg_flag_vertical","y","2011-06-05 17:00:00","DUNL005",55.2507,-162.8571,"m","morphometrics",NA,NA,NA,NA,NA,"geolocator removed previous capture, before blood supplies arrived; obtained blood and fecal sample this capture"
2010,"izem","breeding","DUNL","230143648","13553","bas","leg_flag_vertical","1","2010-06-02 12:42:00","DUNL007",55.254,-162.8585,"m","morphometrics",60.7,35.1,120,27,53,"no pictures taken at all"
2012,"izem","breeding","DUNL","230143648","13553","bas","leg_flag_vertical","0","2012-05-22 12:00:00",NA,55.254,-162.86,"m","morphometrics",NA,NA,NA,NA,NA,NA
2011,"izem","breeding","DUNL","230143648","13553","bas","leg_flag_vertical","inc",NA,"NA-13553",55.254,-162.8585,"m","morphometrics",NA,NA,NA,NA,NA,NA
2010,"izem","breeding","DUNL","230143649","13537","bas","leg_flag_vertical","1","2010-06-02 16:45:00","DUNL008",55.2608,-162.8529,"f","morphometrics",57.1,32.2,122,26.2,59,"no picture of legs taken"
2011,"izem","breeding","DUNL","230143649","13537","bas","leg_flag_vertical","0","2011-05-27 11:00:00","DUNL002",55.2608,-162.8519,"f","morphometrics",57.5,31.9,126,25.7,51,"geolocator removed"
2010,"izem","breeding","DUNL","230143650","13776","bas","leg_flag_vertical","1","2010-06-03 09:44:00","DUNL006",55.2579,-162.8134,"m","morphometrics",59,34,118,25.9,55,"no picture of legs taken"
2011,"izem","breeding","DUNL","230143650","13776","bas","leg_flag_vertical","0","2011-06-06 17:55:00","DUNL032",55.2574,-162.8138,"m","morphometrics",58.5,34,119,25.5,53,"geolocator removed"
2011,"kois","breeding","GRPL","18A978","18a978","bas","leg_flag","1","2011-06-28 23:51:00","18A978",69.2442,48.8406,"m","behavior, plumage",65,28,198,NA,208,NA
2012,"kois","breeding","GRPL","18A978","18a978","bas","leg_flag","0","2012-07-02 22:45:00","18A978",69.2442,48.8406,"m","behavior, plumage",65,28,198,NA,208,NA
2011,"kois","breeding","GRPL","18A979","18a979","bas","leg_flag","1","2011-06-28 15:59:00","18A979",69.2442,48.8406,"m","behavior, plumage",65,30,206,NA,239,NA
2012,"kois","breeding","GRPL","18A979","18a979","bas","leg_flag","0","2012-06-21 17:28:00","18A979",69.2442,48.8406,"m","behavior, plumage",65,30,206,NA,239,NA
2011,"kois","breeding","GRPL","18A988","18a988","bas","leg_flag","1","2011-06-25 16:17:00","18A988",69.2442,48.8406,"m","behavior, plumage",62,29,187,NA,210,NA
2012,"kois","breeding","GRPL","18A988","18a988","bas","leg_flag","0","2012-06-15 13:25:00","18A988",69.2442,48.8406,"m","behavior, plumage",62,29,187,NA,210,NA
2011,"kois","breeding","GRPL","18A988-F","18a988","observation","none","inc",NA,"18A988",69.2442,48.8406,"f","behavior, plumage",NA,NA,NA,NA,NA,NA
2011,"kois","breeding","GRPL","KR24-F",NA,"observation","none","inc",NA,NA,69.2442,48.8406,"f","plumage",NA,NA,NA,NA,NA,NA
2011,"kois","breeding","GRPL","KR24-M",NA,"observation","none","inc",NA,NA,69.2442,48.8406,"m","plumage",NA,NA,NA,NA,NA,NA
2011,"kois","breeding","GRPL","KR41-F",NA,"observation","none","inc",NA,"KR41",69.2442,48.8406,"f","behavior, plumage",NA,NA,NA,NA,NA,NA
2011,"kois","breeding","GRPL","KR41-M",NA,"observation","none","inc",NA,"KR41",69.2442,48.8406,"m","behavior, plumage",NA,NA,NA,NA,NA,NA
NA,"kwis","wintering","PAGP","B2072","b2072","intigeo","leg_flag","inc",NA,NA,8.73,167.739,"f","plumage",NA,NA,175,NA,170,"did not measure wing length or other dimensions "
NA,"kwis","wintering","PAGP","B2075","b2075","intigeo","leg_flag","inc",NA,NA,8.73,167.739,"m","plumage",NA,NA,173,NA,175,"did not measure wing length or other dimensions "
NA,"kwis","wintering","PAGP","B2076","b2076","intigeo","leg_flag","inc",NA,NA,8.73,167.739,"m","plumage",NA,NA,172,NA,160,"did not measure wing length or other dimensions "
NA,"kwis","wintering","PAGP","B2077","b2077","intigeo","leg_flag","inc",NA,NA,8.73,167.739,"m","plumage",NA,NA,NA,NA,170,"did not measure wing length or other dimensions "
2007,"maes","wintering","BARG","4YBBR","4ybbr","bas","leg_flag_vertical",NA,"2007-02-18 12:00:00",NA,-40.47,175.22,"m","morphometrics, plumage",121,82.4,234,55.9,410,NA
2006,"maes","wintering","BARG","4YWRB","4ywrb","bas","leg_flag_vertical",NA,"2006-02-02 12:00:00",NA,-40.47,175.22,"f","morphometrics, plumage",158,113.9,255,67.2,449,NA
2006,"maes","wintering","BARG","4YWRR","4ywrr","bas","leg_flag_vertical",NA,"2006-02-02 12:00:00",NA,-40.47,175.22,"f","morphometrics, plumage",136,98.8,243,56.8,371,NA
2008,"maes","wintering","BARG","6YBBY","6ybby","bas","leg_flag_vertical",NA,"2008-03-12 12:00:00",NA,-40.47,175.22,"f","morphometrics, plumage",152,118,244,56.5,516,NA
2008,"maes","wintering","BARG","6YBRB","6ybrb","bas","leg_flag_vertical",NA,"2008-03-12 12:00:00",NA,-40.47,175.22,"f","morphometrics, plumage",160,116,261,65.7,597,NA
2008,"maes","wintering","BARG","6YBRR","6ybrr","bas","leg_flag_vertical",NA,"2008-03-12 12:00:00",NA,-40.47,175.22,"m","morphometrics, plumage",133,94,239,52.5,471,NA
2008,"maes","wintering","BARG","6YBYY","6ybyy","bas","leg_flag_vertical",NA,"2008-03-12 12:00:00",NA,-40.47,175.22,"f","morphometrics, plumage",151,111,252,57.4,558,NA
2008,"maes","wintering","BARG","6YRBY","6yrby","bas","leg_flag_vertical",NA,"2008-03-12 12:00:00",NA,-40.47,175.22,"f","morphometrics, plumage",155,116,249,61,613,NA
2008,"maes","wintering","BARG","6YRRB","6yrrb","bas","leg_flag_vertical",NA,"2008-03-12 12:00:00",NA,-40.47,175.22,"m","morphometrics, plumage",114,76,232,54.1,454,NA
2007,"maes","wintering","BARG","6YRYY","6yryy","bas","leg_flag_vertical",NA,"2007-02-19 12:00:00",NA,-40.47,175.22,"m","morphometrics, plumage",124,84.8,221,54.5,362,NA
2011,"manl","wintering","GTTA","A6","a6","bas","leg_flag_vertical","1","2011-04-03 12:00:00",NA,-27.4535,153.1945,"u","none",68.5,38,165,31.2,155,NA
2011,"manl","wintering","GTTA","B3","b3","bas","leg_flag_vertical","1","2011-04-03 12:00:00",NA,-27.4535,153.1945,"u","none",69.1,38.8,172,33.6,150,NA
2011,"manl","wintering","GTTA","C5","c5","bas","leg_flag_vertical","1","2011-04-03 12:00:00",NA,-27.4535,153.1945,"u","none",68.3,38.8,170,36.3,155,NA
2010,"mano","breeding","DUNL","221113543","13559","bas","leg_flag_vertical","1","2010-06-10 12:05:00","DUNL09",61.1939,-165.0999,"f","morphometrics",65,40.5,123,25.6,55,NA
2011,"mano","breeding","DUNL","221113543","13559","bas","leg_flag_vertical","0","2011-06-15 12:42:00","DUNL006",61.1939,-165.1003,"f","morphometrics",65.1,40.7,121,26,56,"old combo was: gfe,AVC/m:geo,w/-"
2010,"mano","breeding","DUNL","221113549","13566","bas","leg_flag_vertical","1","2010-06-10 21:10:00","DUNL09",61.1939,-165.0999,"m","morphometrics",60.8,35.8,121,26.4,54,"old combo was: gfe,AXE/m:geo,w/-"
2011,"mano","breeding","DUNL","221113549","13566","bas","leg_flag_vertical","0","2011-06-11 11:09:00","DUNL006",61.1939,-165.1003,"m","morphometrics",60.4,35.6,118,26.2,53,"old combo was: gfe,AXE/m:geo,w/-; no record in field book whether fecal sample collected"
2010,"mano","breeding","DUNL","221113551","13760","bas","leg_flag_vertical","1","2010-06-11 16:45:00","DUNL17",61.1852,-165.0933,"m","morphometrics",63.4,37.1,122,26.6,58,NA
2011,"mano","breeding","DUNL","221113551","13760","bas","leg_flag_vertical","0","2011-06-15 18:05:00","DUNL037",61.1854,-165.0943,"m","morphometrics",63.5,37,121,27,56,"old combo was: gfe,AVJ/m:geo,w/-; *fecal sample very small- may not be useful? ; p1 absent"
2010,"mano","breeding","DUNL","221113552","13778","bas","leg_flag_vertical","1","2010-06-11 18:45:00","DUNL19",61.1863,-165.1,"f","morphometrics",69.2,45.2,125,27.3,61,NA
2011,"mano","breeding","DUNL","221113552","13778","bas","leg_flag_vertical","0","2011-06-12 13:42:00","DUNL013",61.1854,-165.0971,"f","morphometrics",69.8,44.2,128,27.1,58,"old combo was: gfe,AYK/m:geo,w/-"
2010,"mano","breeding","DUNL","221113555","13685","bas","leg_flag_vertical","1","2010-06-12 07:20:00","DUNL08",61.1856,-165.0993,"f","morphometrics",66.4,40.7,123,27,55,NA
2011,"mano","breeding","DUNL","221113555","13685","bas","leg_flag_vertical","0","2011-06-18 13:27:00","DUNL048",61.1854,-165.0994,"f","morphometrics",66.4,40.2,121,27,58,"old combo was: gfe,AVL/m:geo,w/-"
2010,"mano","breeding","DUNL","221113557","13783","bas","leg_flag_vertical","1","2010-06-12 09:10:00","DUNL16",61.183,-165.0918,"f","morphometrics",64.8,40.6,125,26.9,61,NA
2011,"mano","breeding","DUNL","221113557","13783","bas","leg_flag_vertical","0","2011-06-14 19:01:00","DUNL033",61.1827,-165.0911,"f","morphometrics",64.9,39.8,123,27.4,65,"old combo was: gfe,AXH/m:geo,w/-; *wound on leg with logger, removed spacer band & only one (white) band will fit on lower right"
2010,"mano","breeding","DUNL","221113559","13757","bas","leg_flag_vertical","1","2010-06-12 10:35:00","DUNL15",61.1832,-165.0907,"m","morphometrics",60.4,35.5,122,26.6,53,NA
2011,"mano","breeding","DUNL","221113559","13757","bas","leg_flag_vertical","0","2011-06-15 16:59:00","DUNL033",61.1827,-165.0911,"m","morphometrics",60.5,35,118,26.2,52,"old combo was: gfe,AYP/m:geo,w/-; *used 2 chicks from another nest to lure in trap-shy bird"
2010,"mano","breeding","DUNL","221113565","13506","bas","leg_flag_vertical","1","2010-06-12 23:25:00","DUNL20",61.1839,-165.0928,"m","morphometrics",61.8,36.3,119,25.2,55,"old combo was: gfe,AXT/m:geo,w/-"
2011,"mano","breeding","DUNL","221113565","13506","bas","leg_flag_vertical","0","2011-06-14 14:32:00","DUNL017",61.184,-165.0935,"m","morphometrics",61.8,36.3,118,25.2,55,"old combo was: gfe,AXT/m:geo,w/-"
2010,"mano","breeding","DUNL","221113567","13492","bas","leg_flag_vertical","1","2010-06-14 13:15:00","DUNL25",61.1952,-165.105,"m","morphometrics",58.3,33.5,119,24.8,55,NA
2011,"mano","breeding","DUNL","221113567","13492","bas","leg_flag_vertical","0","2011-06-17 20:15:00","NA-13492",61.1945,-165.1041,"m","morphometrics",57.6,34,118,25.5,49,"*total length of bird=20.4cm; photo of unusually short p1"
2010,"mano","breeding","DUNL","221113572","12a008","bas","leg_flag_vertical","1","2010-06-14 18:51:00","DUNL28",61.1945,-165.0924,"m","morphometrics",61.4,36.5,122,25.4,49,NA
2011,"mano","breeding","DUNL","221113572","12a008","bas","leg_flag_vertical","0","2011-06-18 10:12:00","NA-12A008",61.1943,-165.0907,"m","morphometrics",61.3,36.3,122,25.1,51,"*right wing shot-1pR missing"
2010,"mano","breeding","DUNL","230143636","12a036","bas","leg_flag_vertical","1","2010-06-09 11:40:00","DUNL03",61.1939,-165.1015,"m","morphometrics",62,37.4,118,27.4,59,NA
2011,"mano","breeding","DUNL","230143636","12a036","bas","leg_flag_vertical","0","2011-06-18 08:28:00","NA-12A036",61.1936,-165.1016,"m","morphometrics",NA,36.5,119,27.1,52,"*bird shot in head,so head measurement not possible"
2010,"mano","breeding","DUNL","230143637","13782","bas","leg_flag_vertical","1","2010-06-09 09:40:00","DUNL02",61.1924,-165.0987,"m","morphometrics",58.9,34.5,118,26,55,"old combo was: gfe,AYH/m:geo,w/-"
2011,"mano","breeding","DUNL","230143637","13782","bas","leg_flag_vertical","0","2011-06-17 12:42:00","DUNL046",61.1931,-165.0986,"m","morphometrics",59,44.6,118,26.2,52,"old combo was: gfe,AYH/m:geo,w/-"
2010,"mano","breeding","DUNL","230143641","13690","bas","leg_flag_vertical","1","2010-06-09 18:30:00","DUNL08",61.1856,-165.0993,"m","morphometrics",61.4,36.3,124,26.5,54,NA
2011,"mano","breeding","DUNL","230143641","13690","bas","leg_flag_vertical","0","2011-06-18 13:54:00","DUNL048",61.1854,-165.0994,"m","morphometrics",62,37,123,26.6,56,"*probably the second bird from nest dunl048"
2010,"mano","breeding","DUNL","230194203","12a019","bas","leg_flag_vertical","1","2010-06-12 14:35:00","DUNL21",61.1934,-165.0938,"m","morphometrics",62.1,36.8,120,26.2,58,"old combos: -/-:m/- AND gfe,AYJ/m:geo,w/-; metal band moved from UR to LL"
2011,"mano","breeding","DUNL","230194203","12a019","bas","leg_flag_vertical","0","2011-06-15 10:25:00","DUNL022",61.1934,-165.0933,"m","morphometrics",61.8,36.7,122,26.6,57,"old combos: -/-:m/- AND gfe,AYJ/m:geo,w/-"
2010,"mano","breeding","DUNL","230194217","13763","bas","leg_flag_vertical","1","2010-06-09 08:15:00","DUNL01",61.1946,-165.1032,"m","morphometrics",60.5,36,123,26.4,59,"old combos: -/-:m/- AND gfe,AVE/m:geo,w/-; metal band moved from UR to LL"
2011,"mano","breeding","DUNL","230194217","13763","bas","leg_flag_vertical","0","2011-06-10 16:52:00","DUNL001",61.1949,-165.1032,"m","morphometrics",60,35.1,125,26.5,53,"old combos: -/-:m/- AND gfe,AVE/m:geo,w/-"
2011,"mein","breeding","REKN","HS009589","180","bas-mk10","leg_flag_vertical","1","2011-06-14 10:55:00","1",62.5565,177.1499,"m","behavior",30.4,59.1,166.5,31.8,111,NA
2012,"mein","breeding","REKN","HS009589","180","bas-mk10","leg_flag_vertical","0","2012-07-02 14:00:00","BROOD Q",62.5593,177.1723,"m","behavior",NA,NA,NA,NA,NA,"retreaved after nesting in 2012"
2011,"mein","breeding","REKN","HS009600","176","bas-mk10","leg_flag_vertical","1","2011-07-01 12:38:00","3",62.5537,177.1791,"m","behavior",32.3,61,167,32.7,117,NA
2012,"mein","breeding","REKN","HS009600","176","bas-mk10","leg_flag_vertical","0","2012-07-07 12:25:00","BROOD R",62.5592,177.1347,"m","behavior",NA,NA,NA,NA,NA,"retreaved after nesting in 2012"
2013,"mein","breeding","RIPL","KS02907","c869","intigeo-w65 ","leg_flag_horizontal","1","2013-06-15 01:44:00","37",62.5739,177.0656,"m","behavior, plumage",13.3,41.3,131.5,26.1,56,NA
2014,"mein","breeding","RIPL","KS02907","c869","intigeo-w65 ","leg_flag_horizontal","0","2014-06-12 17:47:00","49",62.573,177.0658,"m","behavior, plumage",NA,NA,NA,NA,NA,NA
2013,"mein","breeding","RIPL","KS14573","c870","intigeo-w65 ","leg_flag_horizontal","1","2013-06-15 14:39:00","36",62.5673,177.0736,"m","behavior, plumage",14.3,41.9,133,27.3,61,NA
2014,"mein","breeding","RIPL","KS14573","c870","intigeo-w65 ","leg_flag_horizontal","0","2014-06-12 17:00:00","50",62.5652,177.0759,"m","behavior, plumage",NA,NA,NA,NA,NA,NA
2013,"mein","breeding","PAGP","HS003639","985","intigeo-w65 ","leg_flag_horizontal","1","2013-07-02 17:13:00","23",62.6238,177.0169,"m","behavior, plumage",58.2,23.7,177,43.6,119,NA
2014,"mein","breeding","PAGP","HS003639","985","intigeo-w65 ","leg_flag_horizontal","0","2014-07-13 13:38:00","BROOD",62.625,177.0166,"m","behavior, plumage",NA,NA,NA,NA,NA,"retreaved after nesting in 2014"
2011,"mein","breeding","PAGP","HS009580","21937","bas-mk10","leg_flag_vertical","1","2011-07-04 15:10:00","10",62.5553,177.0022,"m","behavior, plumage",58.1,23.3,172.5,45.9,127,NA
2012,"mein","breeding","PAGP","HS009580","21937","bas-mk10","leg_flag_vertical","0","2012-07-15 11:25:00","BROOD J",62.5572,177.0028,"m","behavior, plumage",NA,NA,NA,NA,NA,"retreaved after nesting in 2012"
2013,"mein","breeding","PAGP","HS009651","864","intigeo-w65 ","leg_flag_horizontal","1","2013-06-21 16:49:00","19",62.6223,177.0115,"m","behavior, plumage",56.7,22.4,173,41.4,129,NA
2014,"mein","breeding","PAGP","HS009651","864","intigeo-w65 ","leg_flag_horizontal","0","2014-06-23 12:42:00","30",62.6227,177.013,"m","behavior, plumage",NA,NA,NA,NA,NA,"retreaved at mid-incubation in 2014"
2013,"mein","breeding","PAGP","HS009653","983","intigeo-w65 ","leg_flag_horizontal","1","2013-06-23 17:26:00","17",62.5646,177.0613,"m","behavior, plumage",56.8,23,170,43.7,127,NA
2014,"mein","breeding","PAGP","HS009653","983","intigeo-w65 ","leg_flag_horizontal","0","2014-06-13 18:53:00","29",62.5625,177.0592,"m","behavior, plumage",NA,NA,NA,NA,NA,"retreaved at early incubation in 2014"
2010,"neth","breeding","OYST","341","341","uva","harness",NA,"2010-06-09 08:55:00","O_7",53.4775,6.2303,"m","behavior, morphometrics",117.9,72.1,269,NA,572,NA
2010,"neth","breeding","OYST","351","351","uva","harness",NA,"2010-06-03 08:20:00","O_3",53.4775,6.2294,"f","behavior, morphometrics",122.5,76.2,259,NA,605,NA
2010,"neth","breeding","OYST","352","352","uva","harness",NA,"2010-06-04 07:30:00","O_2",53.4775,6.23,"m","behavior, dfa, morphometrics",112.4,68.8,266,NA,546,NA
2010,"neth","breeding","OYST","353","353","uva","harness",NA,"2010-06-04 07:30:00","O_1",53.4775,6.2297,"f","behavior, morphometrics",212.8,80.8,260,NA,508,NA
2010,"neth","breeding","OYST","358","358","uva","harness",NA,"2010-06-03 08:20:00","O_2",53.4775,6.23,"f","behavior, morphometrics",111.8,72.7,259,NA,471,NA
2010,"neth","breeding","OYST","359","359","uva","harness",NA,"2010-06-03 10:45:00","O_6",53.4773,6.2304,"m","behavior, morphometrics",110.3,68.8,263,NA,479,NA
2010,"neth","breeding","OYST","360","360","uva","harness",NA,"2010-06-04 08:40:00","O_6",53.4773,6.2304,"f","behavior, morphometrics",120.6,77.1,261,NA,572,NA
2010,"neth","breeding","OYST","365","365","uva","harness",NA,"2010-06-08 08:45:00","O_3",53.4775,6.2294,"m","behavior, morphometrics",115.6,72.3,265,NA,552,NA
2010,"neth","breeding","OYST","370","370","uva","harness",NA,"2010-06-03 08:20:00","O_1",53.4775,6.2297,"m","behavior, morphometrics",111.8,72.7,259,NA,471,NA
2010,"neth","breeding","OYST","374","374","uva","harness",NA,"2010-06-08 10:00:00","O_5",53.478,6.2321,"f","behavior, morphometrics",123,79.7,272,NA,594,NA
2010,"neth","breeding","OYST","376","376","uva","harness",NA,"2010-06-09 08:55:00","O_5",53.478,6.2321,"m","behavior, morphometrics",109.8,67.1,254,NA,478,NA
2010,"neth","breeding","OYST","377","377","uva","harness",NA,"2010-06-08 08:45:00","O_4",53.4781,6.2326,"m","behavior, morphometrics",115.3,74.4,269,NA,541,NA
2010,"neth","breeding","OYST","382","382","uva","harness",NA,"2010-06-08 08:45:00","O_8",53.4778,6.2312,"f","behavior, morphometrics",126.7,82,267,NA,583,NA
2010,"neth","breeding","OYST","385","385","uva","harness",NA,"2010-06-09 08:55:00","O_4",53.4781,6.2326,"f","behavior, morphometrics",121,79.6,269,NA,524,NA
2010,"neth","breeding","OYST","390","390","uva","harness",NA,"2010-06-08 10:50:00","O_7",53.4775,6.2303,"f","behavior, morphometrics",122.7,80.3,268,NA,489,NA
2010,"neth","breeding","OYST","393","393","uva","harness",NA,"2010-06-09 08:55:00","O_8",53.4778,6.2312,"m","behavior, morphometrics",115.3,72.9,267,NA,496,NA
2011,"neth","breeding","REDS","1084711","02c524b43a6f0001","pit_tag","leg_flag","y1","2011-05-12 20:26:00","RE005_NL2012",52.9004,4.9294,"m","genetic",NA,36.75,156,46.25,113,NA
2012,"neth","breeding","REDS","1084711","02c524b43a6f0001","pit_tag","leg_flag","inc",NA,"RE005_NL2012",52.9004,4.9294,"m","genetic",NA,NA,NA,NA,NA,NA
2014,"neth","breeding","REDS","1084711","02c524b43a6f0001","pit_tag","leg_flag","inc",NA,"RE114_NL2014",52.9001,4.9295,"m","genetic",NA,NA,NA,NA,NA,NA
2011,"neth","breeding","REDS","1084811","cd83c4b43a6f0001","pit_tag","leg_flag","y1","2011-05-13 20:21:00","RE003_NL2012",52.9025,4.9388,"m","genetic",75.75,42.5,162,48,122,NA
2012,"neth","breeding","REDS","1084811","cd83c4b43a6f0001","pit_tag","leg_flag","inc",NA,"RE003_NL2012",52.9025,4.9388,"m","genetic",NA,NA,NA,NA,NA,NA
2014,"neth","breeding","REDS","1084811","cd83c4b43a6f0001","pit_tag","leg_flag","inc",NA,"RE111_NL2014",52.902,4.9374,"m","genetic",NA,NA,NA,NA,NA,NA
2012,"neth","breeding","REDS","1084914","560524b43a6f0001","pit_tag","leg_flag","y1","2012-05-02 19:10:00","RE007_NL2012",52.9006,4.9303,"f","genetic",77.15,42.9,161,52.5,128,NA
2012,"neth","breeding","REDS","1084914","560524b43a6f0001","pit_tag","leg_flag","y","2012-05-08 09:15:00","RE007_NL2012",52.9006,4.9303,"f","genetic",NA,NA,NA,NA,NA,"toolk no biometrics"
2014,"neth","breeding","REDS","1084914","4cece7d001af0001","pit_tag","leg_flag","y","2014-05-02 10:25:00","RE101_NL2014",52.9003,4.9306,"f","genetic",77.5,44,164,51.8,134,"Wim> tarsus right  51.7 bill 44.0 head 75.25 right wing 16.45 took feathers , changed the transponder that was not working to a new one, old one workes at home..."
2011,"neth","breeding","REDS","1084986","b24924b43a6f0001","pit_tag","leg_flag","y1","2011-05-15 10:07:00","RE003_NL2012",52.9025,4.9388,"f","genetic",74.3,42.4,159.5,50,123,NA
2012,"neth","breeding","REDS","1084986","b24924b43a6f0001","pit_tag","leg_flag","inc",NA,"RE003_NL2012",52.9025,4.9388,"f","genetic",NA,NA,NA,NA,NA,NA
2012,"neth","breeding","REDS","1085088","3876c4b43a6f0001","pit_tag","leg_flag","y1","2012-05-17 13:11:00","RE014_NL2012",52.8999,4.9306,"f","genetic",77.4,45,167,53.25,141,NA
2012,"neth","breeding","REDS","1085088","3876c4b43a6f0001","pit_tag","leg_flag","y","2012-05-18 12:49:00","RE014_NL2012",52.8999,4.9306,"f","genetic",NA,NA,NA,NA,NA,"toolk no biometrics"
2014,"neth","breeding","REDS","1085088","3876c4b43a6f0001","pit_tag","leg_flag","inc",NA,"RE214_NL2014",52.8979,4.9198,"f","genetic",NA,NA,NA,NA,NA,NA
2012,"neth","breeding","REDS","1382321","9ed5c4b43a6f0001","pit_tag","leg_flag","y1","2012-05-20 09:36:00","RE015_NL2012",52.9002,4.9275,"f","genetic",76.2,43.7,166,46.5,130,NA
2014,"neth","breeding","REDS","1382321","9ed5c4b43a6f0001","pit_tag","leg_flag","inc",NA,"RE116_NL2014",52.8998,4.9281,"f","genetic",NA,NA,NA,NA,NA,NA
2013,"neth","breeding","REDS","1517080","d1ece7d001af0001","pit_tag","leg_flag","y1","2013-06-05 09:43:00",NA,NA,NA,"m","genetic",71,40,159,50,116,"Behaviour is male, comparison with weight and measurements partners gives defwnitly Male, also sexe from new partner E99(F) in 2014"
2014,"neth","breeding","REDS","1517080","d1ece7d001af0001","pit_tag","leg_flag","inc",NA,"RE103_NL2014",52.9,4.9294,"m","genetic",NA,NA,NA,NA,NA,NA
2011,"neth","breeding","REDS","1517124","f67524b43a6f0001","pit_tag","leg_flag","y1","2011-05-19 08:18:00",NA,NA,NA,"f","genetic",77,43.75,165.5,48.3,131,"seen copulation of new partner H65, def. Female also according to measurements"
2014,"neth","breeding","REDS","1517124","f67524b43a6f0001","pit_tag","leg_flag","inc",NA,"RE302_NL2014",52.9008,4.9331,"f","genetic, partner based",NA,NA,NA,NA,NA,NA
2009,"neth","breeding","REDS","1517126",NA,"pit_tag","leg_flag","y","2009-05-24 09:30:00",NA,52.9004,4.9305,"f","genetic",NA,44.6,160,47.5,130,"nest changed from RE010_NL2012 to NULL as in 2009 there was no such nest"
2013,"neth","breeding","REDS","1517126","c81ce7d001af0001","pit_tag","leg_flag","y1","2013-05-13 15:52:00",NA,NA,NA,"f","genetic",76.75,43.5,161.5,47.2,124,"Copulation seen and picture made"
2014,"neth","breeding","REDS","1517126","c81ce7d001af0001","pit_tag","leg_flag","inc",NA,"RE103_NL2014",52.9,4.9294,"f","genetic",NA,NA,NA,NA,NA,NA
2013,"neth","breeding","REDS","1517150","4dece7d001af0001","pit_tag","leg_flag","y1","2013-05-28 08:47:00",NA,NA,NA,"f","genetic",75.6,43.35,160.5,50.7,128,"According to weigth and comparison measurements with partner E84(and his history), H01 is pretty sure Female"
2014,"neth","breeding","REDS","1517150","4dece7d001af0001","pit_tag","leg_flag","inc",NA,"RE111_NL2014",52.902,4.9374,"f","genetic",NA,NA,NA,NA,NA,NA
2014,"neth","breeding","REDS","1517928","3cece7d001af0001","pit_tag","leg_flag","y1","2014-05-24 20:23:00","RE302_NL2014",52.9008,4.9331,"m","genetic",70.5,42,160.5,49,120,"ringed as juvenile, no actoparasites; In compare with partner E92 a Male, also seen copulation with unringed bird in earlier year"
2010,"neth","breeding","REDS","1537758",NA,"pit_tag","leg_flag","n","2010-05-28 19:39:00",NA,NA,NA,"f","genetic",NA,NA,NA,NA,16,"ringed as juvenile"
